Datetime,CO_mgm3,C6H6_ugm3,NOx_ppb,NO2_ugm3,Temp_C,RH_pct,AbsHum
2004-06-25,2.0833333333333335,10.725,137.85416666666666,103.375,27.883333333333336,33.699999999999996,1.160025
2004-06-26,1.4520833333333334,7.758333333333333,92.25,85.85416666666667,28.09166666666667,32.24583333333333,1.1505791666666667
2004-06-27,1.3333333333333333,7.325,74.83333333333333,82.16666666666667,31.241666666666664,33.670833333333334,1.3508958333333334
2004-06-28,2.1,12.670833333333334,131.29166666666666,108.625,31.099999999999998,33.2125,1.3867083333333332
2004-06-29,2.3291666666666666,13.975,141.41666666666666,115.89583333333333,31.116666666666664,37.05833333333333,1.5999875000000001
2004-06-30,2.375,13.604166666666666,156.89583333333334,126.875,31.608333333333334,38.65,1.679625
2004-07-01,2.1625,12.225,135.27083333333334,110.58333333333333,30.45,39.69166666666667,1.6241083333333333
2004-07-02,2.0145833333333334,11.762500000000001,142.54166666666666,117.85416666666667,30.1875,33.77916666666667,1.3643416666666666
2004-07-03,1.3166666666666667,8.220833333333333,95.02083333333333,88.79166666666667,28.712500000000002,31.895833333333332,1.129375
2004-07-04,1.0166666666666666,6.154166666666666,62.3125,67.33333333333333,29.070833333333336,35.59166666666667,1.2523541666666667
2004-07-05,1.9979166666666668,11.816666666666668,149.85416666666666,114.64583333333333,29.5625,31.0125,1.1601625
2004-07-06,2.5,14.637500000000001,186.375,126.45833333333333,30.541666666666668,31.145833333333332,1.2025
2004-07-07,2.4541666666666666,15.341666666666667,196.70833333333334,132.75,32.387499999999996,25.40833333333333,1.1090208333333333
2004-07-08,2.1770833333333335,14.520833333333334,174.95833333333334,126.20833333333333,32.47083333333333,28.208333333333332,1.2855125
2004-07-09,1.7874999999999999,10.799999999999999,133.75,118.125,28.995833333333334,31.21666666666667,1.1824833333333333
2004-07-10,0.9791666666666666,6.404166666666666,69.6875,75.1875,26.620833333333334,35.729166666666664,1.1443083333333333
2004-07-11,0.85,5.416666666666667,62.479166666666664,65.9375,25.770833333333332,36.0875,1.1136708333333334
2004-07-12,1.7333333333333334,8.804166666666667,141.1875,87.95833333333333,22.75,40.795833333333334,1.0953666666666668
2004-07-13,2.3625000000000003,12.254166666666668,186.27083333333334,106.97916666666667,24.8875,34.71666666666667,0.9625
2004-07-14,2.308333333333333,13.754166666666668,184.08333333333334,119.6875,27.608333333333334,28.46666666666667,0.9359625
2004-07-15,2.1125000000000003,12.549999999999999,148.5625,119.91666666666667,27.854166666666668,32.59166666666667,1.1326541666666667
2004-07-16,2.2083333333333335,12.395833333333334,158.29166666666666,123.4375,28.616666666666664,30.991666666666664,1.1031666666666666
2004-07-17,1.575,8.616666666666667,91.3125,94.85416666666667,29.820833333333336,29.22083333333333,1.0803
2004-07-18,0.7791666666666667,6.045833333333333,62.333333333333336,72.14583333333333,30.55,26.90416666666667,1.0428541666666666
2004-07-19,1.5702020202020204,12.129166666666668,140.04166666666666,119.0625,31.129166666666666,28.808333333333334,1.1855166666666668
2004-07-20,,13.979166666666666,148.0,120.625,32.225,29.224999999999998,1.2628958333333333
2004-07-21,3.7196969696969693,12.966666666666667,123.875,110.4375,32.362500000000004,30.804166666666664,1.3389541666666667
2004-07-22,2.4166666666666665,14.887500000000001,157.25,121.35416666666667,32.99583333333333,33.0875,1.4549874999999999
2004-07-23,1.9458333333333335,13.229166666666666,128.20833333333334,104.45833333333333,32.55833333333333,31.849999999999998,1.3979541666666666
2004-07-24,1.3,7.270833333333333,72.83333333333333,70.08333333333333,30.108333333333334,39.87916666666667,1.6297541666666666
2004-07-25,0.8854166666666666,3.6458333333333335,47.3125,55.708333333333336,26.758333333333336,49.75416666666666,1.6898833333333334
2004-07-26,0.9222222222222223,7.8625,90.75,91.79166666666667,30.108333333333334,35.612500000000004,1.4415625
2004-07-27,,7.0874999999999995,91.0,87.77083333333333,28.016666666666666,32.475,1.1796416666666667
2004-07-28,,11.104166666666666,115.875,105.95833333333333,28.366666666666664,26.45,0.93545
2004-07-29,,11.295833333333334,115.60416666666667,106.04166666666667,29.45,28.304166666666664,1.0829416666666667
2004-07-30,0.8,12.116666666666667,113.70833333333333,108.58333333333333,30.025000000000002,37.05416666666667,1.4482458333333332
2004-07-31,1.6125,9.202083333333333,93.64583333333333,95.8125,30.902083333333334,38.387499999999996,1.5659625000000001
2004-08-01,0.9833333333333334,5.808333333333334,50.604166666666664,57.458333333333336,30.65416666666667,42.12083333333333,1.6735208333333336
2004-08-02,1.3083333333333333,9.237499999999999,84.375,96.45833333333333,30.545833333333334,43.63333333333333,1.7645208333333333
2004-08-03,0.12337662337662338,10.154166666666667,128.6875,110.4375,30.704166666666666,41.35,1.744575
2004-08-04,,8.504166666666666,84.28282828282828,76.47474747474747,30.575,42.05833333333333,1.719525
2004-08-05,0.6532467532467532,7.616666666666667,94.6555023923445,99.2488038277512,26.304166666666664,56.645833333333336,1.8006333333333335
2004-08-06,1.7867965367965368,10.466666666666667,123.47916666666667,88.04166666666667,26.483333333333334,58.0375,1.8899666666666668
2004-08-07,1.2416666666666667,6.625,61.958333333333336,67.375,29.09583333333333,46.362500000000004,1.7155291666666665
2004-08-08,1.075,4.958333333333333,47.541666666666664,55.125,28.041666666666668,50.145833333333336,1.8238625
2004-08-09,1.45,8.120833333333334,61.333333333333336,59.3125,28.84166666666667,48.65833333333333,1.8217125
2004-08-10,1.4749999999999999,8.904166666666667,78.29166666666667,63.125,31.545833333333334,43.887499999999996,1.8547083333333332
2004-08-11,1.3,7.120833333333334,65.14583333333333,52.125,31.5,46.00416666666666,1.9978125
2004-08-12,1.28125,6.704166666666667,63.75,60.354166666666664,30.7375,47.5875,1.978925
2004-08-13,1.0250000000000001,5.1499999999999995,55.5625,66.29166666666667,29.808333333333334,44.47083333333333,1.7402291666666667
2004-08-14,0.8624999999999999,4.358333333333333,45.458333333333336,53.645833333333336,29.958333333333332,41.800000000000004,1.6433958333333332
2004-08-15,0.7458333333333335,3.8166666666666664,33.083333333333336,45.541666666666664,29.8125,37.766666666666666,1.4144625
2004-08-16,1.0999999999999999,6.0,68.6875,65.1875,30.075,30.233333333333334,1.169975
2004-08-17,1.4635294117647057,6.7375,97.54117647058824,78.87647058823529,30.391666666666666,33.858333333333334,1.3470875
2004-08-18,1.4942857142857142,6.883333333333333,85.59285714285714,70.47142857142858,29.837500000000002,37.40833333333333,1.5247208333333333
2004-08-19,1.1758823529411764,5.9125000000000005,43.34362745098039,45.83477011494253,32.233333333333334,41.4,1.8804791666666667
2004-08-20,1.7176470588235293,5.758333333333333,67.70588235294117,68.86206896551724,30.616666666666664,45.25833333333333,1.9148041666666666
2004-08-21,,4.179166666666666,,,26.791666666666668,37.69583333333333,1.2938458333333334
2004-08-22,,5.0,,,27.541666666666668,38.43333333333333,1.215425
2004-08-23,1.5536134453781512,6.3,73.81596638655462,70.96733212341198,28.004166666666666,34.824999999999996,1.1987166666666667
2004-08-24,1.3791666666666667,7.2124999999999995,88.45833333333333,81.35416666666667,27.987499999999997,35.99166666666667,1.2742833333333332
2004-08-25,1.5166666666666666,7.720833333333334,87.3125,74.20833333333333,28.612499999999997,42.145833333333336,1.5917833333333335
2004-08-26,1.3208333333333333,3.2213768115942027,76.1875,68.875,23.55163043478261,46.47934782608696,1.3300235507246378
2004-08-27,1.6291666666666667,3.6913043478260867,105.4375,86.39583333333333,20.223913043478262,57.93043478260869,1.3504565217391304
2004-08-28,1.0258904109589042,6.1070652173913045,56.12027027027027,61.3,26.88786231884058,41.65235507246377,1.3526894927536233
2004-08-29,,6.579166666666667,,,27.520833333333332,44.987500000000004,1.5171875000000001
2004-08-30,,10.720833333333333,,,27.079166666666666,46.15416666666667,1.5751
2004-08-31,2.4051369863013696,10.7875,197.57297297297296,96.83333333333333,27.3,46.18333333333334,1.5827333333333333
2004-09-01,2.2375000000000003,12.916666666666666,250.4375,107.0625,27.070833333333336,42.09166666666667,1.3834833333333334
2004-09-02,2.4408203125,13.479166666666666,265.52884615384613,83.57852564102564,28.916666666666668,38.06666666666667,1.3910166666666666
2004-09-03,3.8420673076923078,13.549999999999999,,,29.979166666666668,37.237500000000004,1.4423208333333333
2004-09-04,1.7208333333333332,9.158333333333333,,,30.370833333333334,34.645833333333336,1.3665916666666666
2004-09-05,1.3041666666666667,5.7124999999999995,,,29.204166666666666,27.2375,1.0574291666666666
2004-09-06,1.3812499999999999,6.058333333333334,,,26.633333333333336,36.4125,1.2265041666666667
2004-09-07,1.9241666666666666,9.81780303030303,204.42776399228012,79.26711699292345,27.42310606060606,33.46666666666667,1.151653409090909
2004-09-08,3.0776470588235294,23.353030303030305,415.40322580645164,168.32795698924733,26.093560606060606,29.533333333333335,0.9629924242424243
2004-09-09,2.2375000000000003,13.541666666666666,324.2291666666667,133.6875,28.525000000000002,26.55,0.9646708333333334
2004-09-10,1.95,11.591666666666667,281.25,120.97916666666667,27.912499999999998,30.6125,1.077275
2004-09-11,1.6775862068965517,9.1,191.4655172413793,102.91379310344827,27.208333333333332,35.550000000000004,1.2052791666666667
2004-09-12,,8.1875,,,24.65416666666667,55.24583333333334,1.6905625000000002
2004-09-13,3.0653448275862067,15.516666666666666,445.71206896551723,139.5551724137931,26.258333333333336,50.0,1.5848250000000002
2004-09-14,0.8831249999999999,12.233333333333334,129.409375,57.128125,25.195833333333336,55.95416666666667,1.71355
2004-09-15,3.395,14.404166666666667,348.67115384615386,112.76730769230768,22.84166666666667,67.76666666666667,1.8466791666666669
2004-09-16,2.1083333333333334,11.683333333333332,293.625,89.0625,21.429166666666664,61.10833333333333,1.5256
2004-09-17,1.5333333333333332,8.183333333333334,228.4375,84.60416666666667,21.8,48.52916666666667,1.2407291666666667
2004-09-18,1.3354166666666665,6.2749999999999995,175.85416666666666,84.75,24.025000000000002,38.858333333333334,1.1190083333333334
2004-09-19,1.9666666666666668,9.541666666666666,210.75,100.16666666666667,24.829166666666666,43.92083333333333,1.2793333333333334
2004-09-20,2.7708333333333335,14.970833333333333,307.1666666666667,120.02083333333333,25.570833333333336,43.262499999999996,1.3196291666666666
2004-09-21,2.983333333333333,16.0,326.0208333333333,128.08333333333334,24.704166666666666,47.61666666666667,1.42305
2004-09-22,2.7583333333333333,15.174999999999999,299.3541666666667,122.22916666666667,24.604166666666668,51.27916666666667,1.4947625
2004-09-23,2.404166666666667,13.745833333333332,248.3125,110.72916666666667,25.495833333333334,50.7875,1.5961458333333332
2004-09-24,2.3874999999999997,12.8375,296.0416666666667,98.29166666666667,21.133333333333333,58.612500000000004,1.4395749999999998
2004-09-25,1.2416666666666667,5.258333333333334,105.95833333333333,37.1875,17.849999999999998,40.99166666666667,0.8099208333333333
2004-09-26,1.5270833333333333,6.470833333333334,195.52083333333334,78.39583333333333,18.425,42.454166666666666,0.8547125000000001
2004-09-27,2.15,10.741666666666667,298.25,106.60416666666667,19.020833333333332,42.44583333333333,0.8822375
2004-09-28,2.8333333333333335,15.658333333333333,375.2083333333333,130.72916666666666,19.891666666666666,42.391666666666666,0.9168
2004-09-29,2.6750000000000003,14.891666666666666,331.6666666666667,128.04166666666666,20.995833333333334,44.05416666666667,1.0338375
2004-09-30,2.3000000000000003,16.0875,245.25,107.5,21.2875,53.0875,1.3287541666666667
2004-10-01,3.408479020979021,16.266666666666666,387.68371212121207,118.64408508158509,22.181250000000002,59.84583333333333,1.56366875
2004-10-02,,10.4375,,,22.820833333333336,57.39166666666667,1.5603375
2004-10-03,,8.270833333333334,,,23.0125,56.40833333333333,1.54145
2004-10-04,,15.895833333333334,,,22.175,56.583333333333336,1.4520333333333333
2004-10-05,,18.224999999999998,,,23.15833333333333,53.550000000000004,1.4494958333333334
2004-10-06,,16.575,,,22.77916666666667,55.645833333333336,1.4917375
2004-10-07,3.664035964035964,16.1875,330.5064935064935,94.36013986013985,23.129166666666666,54.57083333333333,1.4954625000000001
2004-10-08,2.595833333333333,15.85,307.1458333333333,79.45833333333333,23.287499999999998,54.93333333333334,1.5154083333333332
2004-10-09,2.525,14.024999999999999,281.0625,79.625,24.883333333333336,54.791666666666664,1.6757875
2004-10-10,1.5875000000000001,7.2250000000000005,192.8125,65.83333333333333,22.070833333333336,66.9125,1.7469999999999999
2004-10-11,2.4541666666666666,13.325000000000001,292.9166666666667,70.02083333333333,19.933333333333334,67.12083333333334,1.5403166666666666
2004-10-12,1.8760000000000001,7.570833333333333,275.78933333333333,76.0,17.7375,57.20416666666667,1.1514875
2004-10-13,1.4701724137931034,5.25,295.63827586206895,77.31896551724138,15.375,54.916666666666664,0.9504791666666667
2004-10-14,,8.333333333333334,,,17.804166666666667,55.78333333333333,1.1168625
2004-10-15,,12.8375,,,18.333333333333332,64.60000000000001,1.3062708333333333
2004-10-16,,7.104166666666667,,,17.408333333333335,62.104166666666664,1.1790666666666667
2004-10-17,,6.404166666666666,,,17.970833333333335,55.38333333333333,1.0995208333333333
2004-10-18,,16.220833333333335,,,17.345833333333335,60.387499999999996,1.1775333333333333
2004-10-19,,18.224999999999998,,,18.216666666666665,67.02083333333333,1.3843500000000002
2004-10-20,5.212684729064039,23.166666666666668,636.5874384236453,150.60960591133008,21.72083333333333,66.21666666666667,1.6928041666666667
2004-10-21,3.09375,17.829166666666666,356.2291666666667,95.41666666666667,23.820833333333336,60.47083333333333,1.743475
2004-10-22,3.0208333333333335,17.575,321.9375,90.89583333333333,22.52916666666667,61.645833333333336,1.6456625
2004-10-23,2.4979166666666663,13.4125,323.0416666666667,86.85416666666667,21.670833333333334,62.50833333333333,1.5782999999999998
2004-10-24,1.9895833333333333,10.191666666666666,223.52083333333334,73.3125,21.358333333333334,62.800000000000004,1.5509833333333332
2004-10-25,3.5416666666666665,20.045833333333334,468.9166666666667,93.10416666666667,18.658333333333335,69.75,1.4794416666666665
2004-10-26,3.560416666666667,19.933333333333334,454.2708333333333,106.95833333333333,19.529166666666665,66.21249999999999,1.4673333333333334
2004-10-27,2.314583333333333,12.875,309.875,92.70833333333333,18.425,72.33333333333333,1.5125
2004-10-28,2.59375,14.183333333333332,372.3125,89.83333333333333,18.3875,67.8,1.4080083333333333
2004-10-29,2.4812499999999997,12.241666666666667,320.6041666666667,101.9375,19.454166666666666,73.89166666666667,1.650275
2004-10-30,2.8125,13.7875,385.6041666666667,108.54166666666667,19.5625,71.16666666666667,1.5899416666666666
2004-10-31,2.1145833333333335,9.983333333333333,251.95833333333334,68.45833333333333,20.85833333333333,68.82916666666667,1.6735166666666668
2004-11-01,2.752083333333333,13.525,325.0416666666667,74.04166666666667,21.229166666666668,70.09166666666667,1.7422583333333332
2004-11-02,4.177083333333333,22.55,484.1041666666667,99.77083333333333,20.666666666666668,64.5,1.53465
2004-11-03,2.475,13.691666666666668,301.9375,80.22916666666667,21.537499999999998,58.012499999999996,1.4421625
2004-11-04,3.8541666666666665,18.904166666666665,427.0,99.4375,20.57916666666667,62.00416666666666,1.4643958333333333
2004-11-05,3.091666666666667,17.920833333333334,394.3958333333333,95.125,19.345833333333335,62.23333333333333,1.3682583333333334
2004-11-06,2.3291666666666666,12.158333333333333,323.75,87.60416666666667,18.291666666666668,63.487500000000004,1.3132
2004-11-07,1.3187499999999999,5.195833333333334,150.64583333333334,67.64583333333333,15.883333333333333,45.86666666666667,0.8194916666666666
2004-11-08,2.439583333333333,8.441666666666666,322.6985294117647,106.81495098039215,11.116666666666667,50.62083333333334,0.6623208333333334
